,NU_INSCRICAO,NU_ANO,NO_MUNICIPIO_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ST_CONCLUSAO,TP_ESCOLA,NO_MUNICIPIO_ESC,TP_DEPENDENCIA_ADM_ESC,NO_MUNICIPIO_PROVA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
4062091,180011659135,2018,Altos,PI,19.0,M,2,2,Altos,2.0,Altos,419.3,496.3,477.6,397.9,300.0
4062378,180011625166,2018,Altos,PI,28.0,F,1,1,,,Altos,,,,,
4063467,180011719543,2018,Altos,PI,25.0,F,1,1,,,Altos,,,,,
4065790,180011837558,2018,Altos,PI,19.0,F,1,1,,,Altos,,,,,
4067590,180011845036,2018,Altos,PI,17.0,F,3,1,,,Altos,393.8,577.8,525.2,480.0,440.0
4070595,180011907945,2018,Altos,PI,19.0,F,2,1,Teresina,1.0,Altos,499.1,553.7,444.6,546.5,360.0
4070712,180012179965,2018,Altos,PI,26.0,F,1,1,,,Altos,445.0,533.5,449.6,431.9,340.0
4073353,180012291305,2018,Altos,PI,21.0,F,1,1,,,Altos,430.2,534.3,456.5,424.9,360.0
4073580,180011802142,2018,Altos,PI,19.0,M,1,1,,,Altos,426.0,573.2,533.9,451.0,360.0
4077403,180012280681,2018,Altos,PI,23.0,M,1,1,,,Altos,414.3,548.2,507.9,390.5,340.0
4080519,180012059443,2018,Altos,PI,40.0,M,1,1,,,Altos,,,,,
4081550,180012191664,2018,Altos,PI,25.0,F,1,1,,,Altos,446.2,570.4,515.6,556.0,600.0
4081726,180012108211,2018,Altos,PI,19.0,F,2,2,Teresina,2.0,Altos,405.4,614.4,467.6,428.0,380.0
4082729,180011883936,2018,Altos,PI,20.0,M,1,1,,,Altos,419.8,506.5,435.5,425.6,340.0
4092626,180011712928,2018,Altos,PI,22.0,F,1,1,,,Altos,437.5,462.1,457.2,510.8,320.0
4096982,180011835073,2018,Altos,PI,26.0,F,1,1,,,Altos,,,,,
4098185,180012218610,2018,Altos,PI,20.0,F,1,1,,,Altos,441.4,567.5,446.3,472.5,520.0
4103842,180012176867,2018,Altos,PI,32.0,F,1,1,,,Altos,452.8,477.1,408.9,425.2,280.0
4107344,180012316547,2018,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,463.2,413.5,392.0,491.8,320.0
4114292,180011877265,2018,Altos,PI,21.0,M,1,1,,,Altos,,432.0,428.6,,220.0
4114497,180011728055,2018,Altos,PI,21.0,F,1,1,,,Altos,424.6,547.5,510.9,466.8,640.0
4123248,180011890656,2018,Altos,PI,23.0,F,1,1,,,Altos,453.9,465.8,448.4,553.6,300.0
4124922,180011737873,2018,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,471.3,597.1,569.6,533.9,560.0
4130340,180012048832,2018,Altos,PI,23.0,M,1,1,,,Altos,458.9,463.8,555.9,657.3,740.0
4132485,180011533062,2018,Altos,PI,19.0,F,2,2,Altos,2.0,Altos,527.4,512.9,479.2,445.0,280.0
4133293,180012183323,2018,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,392.7,456.5,387.9,422.1,0.0
4134404,180011662061,2018,Altos,PI,19.0,F,2,2,Altos,2.0,Altos,449.0,533.7,501.0,407.6,340.0
4136585,180011872336,2018,Altos,PI,42.0,F,1,1,,,Altos,420.0,498.4,431.4,409.4,300.0
4138852,180011657986,2018,Altos,PI,22.0,F,1,1,,,Altos,419.7,404.9,420.7,425.5,320.0
4139425,180011645199,2018,Altos,PI,31.0,M,1,1,,,Altos,490.6,658.9,594.0,548.4,480.0
4140594,180011875720,2018,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,442.2,513.3,455.0,388.1,280.0
4149212,180012196850,2018,Altos,PI,28.0,F,1,1,,,Altos,420.5,399.5,484.3,681.7,320.0
4153627,180011583139,2018,Altos,PI,22.0,F,1,1,,,Altos,464.6,478.5,465.6,455.4,360.0
4156517,180012368091,2018,Altos,PI,22.0,F,1,1,,,Altos,392.0,623.6,486.9,487.9,340.0
4167780,180012033540,2018,Altos,PI,21.0,F,1,1,,,Altos,,,,,
4168382,180011980632,2018,Altos,PI,18.0,F,1,1,,,Altos,,,,,
4177169,180011682850,2018,Altos,PI,18.0,F,1,1,,,Altos,473.2,594.6,545.6,511.9,360.0
4177899,180011558206,2018,Altos,PI,18.0,F,1,1,,,Altos,432.4,553.6,391.4,470.9,400.0
4180744,180012240216,2018,Altos,PI,18.0,F,1,1,,,Altos,419.1,577.2,414.3,629.9,580.0
4181199,180012192021,2018,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,537.0,599.1,508.6,535.2,380.0
4181623,180011990090,2018,Altos,PI,22.0,M,1,1,,,Altos,430.6,518.5,540.9,472.8,240.0
4182590,180011688012,2018,Altos,PI,19.0,F,1,1,,,Altos,414.4,505.7,434.7,424.6,300.0
4186415,180012001036,2018,Altos,PI,16.0,F,3,1,,,Altos,449.0,561.5,558.7,495.9,400.0
4189007,180012000739,2018,Altos,PI,18.0,F,1,1,,,Altos,579.3,601.7,601.2,400.1,640.0
4189229,180011690023,2018,Altos,PI,26.0,F,1,1,,,Altos,481.1,669.4,617.9,543.2,560.0
4197415,180011602271,2018,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,396.9,485.0,460.9,622.4,600.0
4203903,180011704976,2018,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,472.3,469.3,349.8,466.3,380.0
4211272,180012037503,2018,Altos,PI,20.0,F,1,1,,,Altos,424.5,535.6,531.8,456.2,400.0
4214474,180012100167,2018,Altos,PI,23.0,F,1,1,,,Teresina,414.3,520.1,454.9,390.3,680.0
4215215,180011906465,2018,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,,,,,
4217669,180011699110,2018,Altos,PI,39.0,F,1,1,,,Altos,,537.2,445.0,,240.0
4217993,180011546214,2018,Altos,PI,19.0,F,1,1,,,Altos,515.3,602.4,504.5,379.4,300.0
4223717,180011952341,2018,Altos,PI,15.0,F,3,1,,,Altos,528.0,601.1,462.0,640.7,680.0
4233591,180011700102,2018,Altos,PI,23.0,F,1,1,,,Altos,423.0,484.4,514.3,414.8,340.0
4233681,180011876597,2018,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,464.7,571.7,430.7,432.9,400.0
4237171,180012377462,2018,Altos,PI,35.0,F,1,1,,,Altos,,,,,
4237493,180011714247,2018,Altos,PI,16.0,M,3,1,,,Altos,493.1,504.6,502.8,538.4,460.0
4237991,180012063266,2018,Altos,PI,27.0,F,2,2,Altos,2.0,Altos,381.1,512.4,381.6,454.1,0.0
4238289,180012316941,2018,Altos,PI,24.0,F,1,1,,,Altos,,,,,
4248637,180012055549,2018,Altos,PI,26.0,F,1,1,,,Aracaju,516.8,464.5,455.2,475.7,360.0
4251571,180012265976,2018,Altos,PI,22.0,F,1,1,,,Altos,,,,,
4251691,180011716860,2018,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,455.2,595.4,481.0,564.1,420.0
4255329,180011775436,2018,Altos,PI,33.0,F,1,1,,,Altos,464.4,519.3,442.8,371.8,320.0
4257422,180011981630,2018,Altos,PI,47.0,F,2,2,Altos,2.0,Altos,,,,,
4260586,180012100260,2018,Altos,PI,26.0,M,1,1,,,Altos,,616.5,579.8,,380.0
4266174,180012337466,2018,Altos,PI,28.0,F,1,1,,,Altos,475.7,547.4,492.5,447.0,320.0
4268150,180011734650,2018,Altos,PI,38.0,M,1,1,,,Altos,443.9,526.6,387.5,404.9,380.0
4272511,180012072049,2018,Altos,PI,30.0,F,1,1,,,Altos,542.8,448.6,331.7,376.0,340.0
4275462,180011868382,2018,Altos,PI,25.0,M,1,1,,,Altos,448.8,509.3,418.9,397.7,300.0
4276128,180012074401,2018,Altos,PI,46.0,F,1,1,,,Altos,508.2,469.3,471.5,433.5,440.0
4278251,180011882072,2018,Altos,PI,27.0,M,1,1,,,Altos,496.0,484.3,394.9,451.4,520.0
4278480,180011933129,2018,Altos,PI,17.0,F,3,1,,,Altos,474.2,598.5,552.8,516.4,440.0
4281263,180011639978,2018,Altos,PI,29.0,F,1,1,,,Altos,460.7,623.8,476.4,489.6,320.0
4288362,180012034381,2018,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,469.3,422.0,524.0,511.9,320.0
4290929,180012105233,2018,Altos,PI,18.0,M,1,1,,,Teresina,427.7,563.0,533.5,523.8,740.0
4294328,180011951442,2018,Altos,PI,24.0,M,1,1,,,Altos,496.9,550.6,506.2,471.8,300.0
4307626,180011951556,2018,Altos,PI,19.0,M,2,2,Altos,2.0,Altos,376.2,428.7,430.6,534.5,380.0
4313477,180012087503,2018,Altos,PI,25.0,F,2,2,Altos,2.0,Altos,,,,,
4323579,180011944982,2018,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,,,,,
4330040,180011596619,2018,Altos,PI,21.0,M,1,1,,,Altos,384.1,502.1,557.1,514.8,300.0
4331587,180011935058,2018,Altos,PI,19.0,M,2,4,Teresina,4.0,Altos,462.5,631.4,652.9,626.6,780.0
4336222,180011967631,2018,Altos,PI,34.0,M,1,1,,,Altos,427.1,625.1,362.0,421.0,300.0
4341915,180011832950,2018,Altos,PI,29.0,F,1,1,,,Altos,474.7,544.7,481.1,458.8,500.0
4348741,180011755690,2018,Altos,PI,30.0,F,1,1,,,Altos,,,,,
4349944,180011813459,2018,Altos,PI,21.0,M,1,1,,,Altos,436.7,400.6,470.1,411.0,440.0
4350708,180011820000,2018,Altos,PI,19.0,F,1,1,,,Altos,532.0,575.2,547.1,431.3,440.0
4351135,180011830648,2018,Altos,PI,27.0,M,1,1,,,Altos,381.2,533.5,423.5,396.0,240.0
4351845,180011793776,2018,Altos,PI,17.0,M,3,1,,,Altos,507.6,599.4,583.3,591.1,460.0
4357716,180011764645,2018,Altos,PI,32.0,M,1,1,,,Altos,,,,,
4360441,180011807260,2018,Altos,PI,50.0,F,1,1,,,Altos,483.8,416.5,456.6,479.5,560.0
4364953,180011820759,2018,Altos,PI,38.0,M,1,1,,,Altos,429.5,495.7,475.7,541.1,360.0
4365517,180011820581,2018,Altos,PI,30.0,F,1,1,,,Altos,481.5,512.1,458.8,427.6,440.0
4365603,180012264922,2018,Altos,PI,17.0,M,2,4,Altos,4.0,Altos,550.3,627.8,459.3,437.4,500.0
4366699,180012236255,2018,Altos,PI,20.0,F,1,1,,,Altos,496.7,615.5,556.0,722.8,640.0
4367925,180011820465,2018,Altos,PI,19.0,F,1,1,,,Altos,485.4,467.9,452.8,402.5,0.0
4369842,180012021584,2018,Altos,PI,32.0,M,1,1,,,Altos,481.4,562.7,510.6,505.7,640.0
4371352,180012012687,2018,Altos,PI,33.0,F,1,1,,,Altos,,,,,
4372365,180012038120,2018,Altos,PI,37.0,F,1,1,,,Altos,481.5,541.1,487.7,398.4,440.0
4376963,180012046145,2018,Altos,PI,16.0,F,2,4,Altos,4.0,Altos,641.1,678.5,616.3,745.0,760.0
4381146,180012219631,2018,Altos,PI,23.0,F,1,1,,,Altos,,,,,
4396021,180011759399,2018,Altos,PI,19.0,M,1,1,,,Altos,500.8,552.9,570.8,715.6,820.0
4402132,180011789449,2018,Altos,PI,24.0,M,1,1,,,Altos,506.9,451.4,495.0,520.4,340.0
4410527,180012227318,2018,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,418.0,521.1,395.4,566.8,460.0
4411620,180011541845,2018,Altos,PI,16.0,F,3,1,,,Altos,393.9,512.2,423.7,509.4,300.0
4411636,180012247914,2018,Altos,PI,19.0,M,1,1,,,São João do Piauí,476.4,530.8,469.3,652.9,300.0
4412195,180011989386,2018,Altos,PI,27.0,F,1,1,,,Altos,,,,,
4413087,180012247170,2018,Altos,PI,34.0,M,1,1,,,Altos,486.5,457.0,441.2,387.3,320.0
4418537,180011978517,2018,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,434.3,545.0,469.0,425.0,380.0
4419869,180012839647,2018,Altos,PI,27.0,M,1,1,,,Altos,510.9,657.8,627.0,469.4,620.0
4423057,180012987936,2018,Altos,PI,16.0,F,3,1,,,Altos,454.9,571.6,479.6,482.2,240.0
4423177,180012471473,2018,Altos,PI,17.0,M,3,1,,,Altos,365.5,599.5,489.3,571.6,620.0
4424717,180012466480,2018,Altos,PI,26.0,M,1,1,,,Teresina,,,,,
4427251,180012618988,2018,Altos,PI,28.0,M,1,1,,,Altos,,,,,
4433871,180012473136,2018,Altos,PI,32.0,F,1,1,,,Altos,516.9,605.8,539.0,442.0,360.0
4438969,180012632078,2018,Altos,PI,28.0,F,1,1,,,Altos,,,,,
4444354,180013372966,2018,Altos,PI,18.0,M,1,1,,,Altos,,,,,
4446853,180013029558,2018,Altos,PI,27.0,M,1,1,,,Altos,424.7,473.2,475.1,599.1,340.0
4452742,180012533611,2018,Altos,PI,22.0,F,1,1,,,Altos,392.9,550.7,482.6,407.4,320.0
4453503,180013087580,2018,Altos,PI,19.0,F,2,2,Altos,2.0,Altos,482.8,425.7,371.1,514.5,260.0
4454598,180013222777,2018,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,411.3,460.9,441.8,412.5,280.0
4461953,180012837704,2018,Altos,PI,30.0,M,1,1,,,Altos,607.2,645.5,547.1,624.2,620.0
4463416,180013046093,2018,Altos,PI,20.0,M,2,2,Altos,2.0,Altos,,,,,
4465625,180012600861,2018,Altos,PI,30.0,M,1,1,,,Altos,481.6,479.5,509.5,429.3,400.0
4466098,180012865640,2018,Altos,PI,23.0,F,1,1,,,Altos,435.3,508.9,447.0,466.5,540.0
4468596,180012976319,2018,Altos,PI,20.0,F,1,1,,,Altos,455.9,628.1,546.6,438.5,600.0
4468834,180012425048,2018,Altos,PI,17.0,F,3,1,,,Altos,578.1,640.2,588.6,669.9,480.0
4469927,180013314060,2018,Altos,PI,22.0,M,1,1,,,Altos,429.6,426.7,439.9,485.2,260.0
4470147,180012660134,2018,Altos,PI,24.0,F,1,1,,,Timon,533.2,600.6,496.9,539.2,740.0
4473318,180012584360,2018,Altos,PI,19.0,F,2,2,Teresina,2.0,Altos,523.2,528.4,480.4,464.4,500.0
4474901,180013008850,2018,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,400.9,421.6,413.3,563.5,340.0
4475216,180013102553,2018,Altos,PI,19.0,F,1,1,,,Altos,460.5,471.5,437.1,489.9,480.0
4475474,180012480177,2018,Altos,PI,19.0,M,2,2,Altos,2.0,Altos,398.8,528.3,439.4,528.3,360.0
4475772,180013320717,2018,Altos,PI,31.0,M,1,1,,,Altos,432.7,503.9,561.6,489.0,520.0
4477610,180012722087,2018,Altos,PI,25.0,F,1,1,,,Altos,,,,,
4479784,180012589212,2018,Altos,PI,19.0,F,1,1,,,Altos,414.0,431.3,443.9,481.5,540.0
4481069,180013083432,2018,Altos,PI,19.0,M,1,1,,,Altos,431.2,524.7,491.8,556.4,320.0
4490373,180012419303,2018,Altos,PI,19.0,F,1,1,,,Altos,424.8,505.5,414.2,460.6,500.0
4495706,180012655095,2018,Altos,PI,31.0,F,1,1,,,Altos,,,,,
4497313,180012735337,2018,Altos,PI,16.0,F,3,1,,,Altos,427.0,546.0,555.8,498.3,360.0
4499319,180012609553,2018,Altos,PI,20.0,F,1,1,,,Altos,499.2,527.9,520.3,621.0,340.0
4500862,180012495363,2018,Altos,PI,21.0,M,1,1,,,Altos,374.2,454.6,389.1,438.3,360.0
4502610,180012487741,2018,Altos,PI,19.0,F,2,2,Altos,2.0,Altos,504.2,528.4,504.2,446.0,400.0
4502767,180013445072,2018,Altos,PI,15.0,F,3,1,,,Altos,476.2,523.3,360.0,386.0,300.0
4506272,180012634466,2018,Altos,PI,30.0,M,1,1,,,Altos,,,,,
4507076,180012931334,2018,Altos,PI,19.0,F,1,1,,,Altos,463.0,604.1,533.2,420.1,380.0
4509060,180012557034,2018,Altos,PI,18.0,F,1,1,,,Altos,428.2,480.8,387.3,475.3,360.0
4514204,180013376524,2018,Altos,PI,28.0,M,4,1,,,Altos,,,,,
4517550,180013326696,2018,Altos,PI,28.0,F,1,1,,,Altos,,,,,
4522059,180012523688,2018,Altos,PI,23.0,M,1,1,,,Altos,,,,,
4531224,180012494443,2018,Altos,PI,18.0,M,1,1,,,Altos,391.6,561.8,512.3,582.5,320.0
4532483,180012585693,2018,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,,,,,
4533934,180012658962,2018,Altos,PI,25.0,F,1,1,,,Altos,,,,,
4535222,180013049463,2018,Altos,PI,45.0,M,1,1,,,Altos,583.6,647.4,622.5,643.1,520.0
4541438,180013456867,2018,Altos,PI,24.0,M,1,1,,,Altos,516.7,632.9,546.1,429.5,540.0
4541721,180013305811,2018,Altos,PI,21.0,M,1,1,,,Altos,429.7,538.4,509.5,518.4,320.0
4542175,180012756319,2018,Altos,PI,26.0,F,1,1,,,Altos,422.7,549.5,425.1,378.6,320.0
4542900,180013231122,2018,Altos,PI,21.0,M,1,1,,,Altos,502.2,434.7,423.6,508.5,340.0
4544199,180012968925,2018,Altos,PI,20.0,M,1,1,,,Altos,421.1,462.2,412.1,456.2,300.0
4550642,180012574066,2018,Altos,PI,28.0,F,1,1,,,Altos,387.8,409.6,405.0,490.1,360.0
4550918,180012598125,2018,Altos,PI,20.0,F,1,1,,,Altos,423.0,439.0,472.7,547.3,340.0
4567417,180013085561,2018,Altos,PI,34.0,F,1,1,,,Altos,446.5,542.1,453.1,407.8,280.0
4568788,180012527337,2018,Altos,PI,44.0,F,1,1,,,Altos,,,,,
4575321,180012455077,2018,Altos,PI,27.0,F,1,1,,,Altos,484.8,511.4,559.5,520.0,460.0
4588607,180012589333,2018,Altos,PI,16.0,M,3,1,,,Altos,574.8,620.2,503.0,585.8,640.0
4589023,180012520068,2018,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,449.5,515.9,527.4,506.3,360.0
4594503,180013443568,2018,Altos,PI,19.0,M,1,1,,,Altos,460.2,455.3,469.7,587.3,360.0
4596215,180012509956,2018,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,543.0,641.4,562.7,671.5,600.0
4596509,180012730841,2018,Altos,PI,51.0,M,1,1,,,Altos,,,,,
4598552,180012513542,2018,Altos,PI,28.0,F,1,1,,,Altos,474.6,595.6,517.8,461.4,380.0
4599865,180012869070,2018,Altos,PI,21.0,F,1,1,,,Altos,507.5,468.4,531.2,443.5,320.0
4600482,180012663547,2018,Altos,PI,20.0,F,1,1,,,Altos,422.4,426.6,392.9,440.8,420.0
4605037,180012520489,2018,Altos,PI,18.0,F,1,1,,,Altos,,,,,
4606068,180013132124,2018,Altos,PI,19.0,F,2,1,,,Altos,542.4,619.2,508.0,506.8,600.0
4608925,180012455130,2018,Altos,PI,20.0,F,1,1,,,Altos,414.9,554.0,410.8,463.4,520.0
4609501,180012621653,2018,Altos,PI,22.0,F,1,1,,,Altos,370.0,476.5,388.3,422.1,300.0
4610817,180013120519,2018,Altos,PI,47.0,F,1,1,,,Altos,446.2,494.9,356.3,432.2,320.0
4613190,180012609044,2018,Altos,PI,18.0,M,3,1,,,Altos,410.7,492.5,457.7,457.5,380.0
4614064,180012585070,2018,Altos,PI,14.0,M,3,1,,,Altos,,635.4,556.9,,380.0
4615368,180013162896,2018,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,428.3,426.4,383.5,434.9,320.0
4617798,180012601767,2018,Altos,PI,19.0,F,2,1,,,Altos,437.5,438.6,453.7,477.8,640.0
4619714,180012550988,2018,Altos,PI,16.0,M,3,1,,,Altos,617.9,618.9,539.1,499.8,800.0
4620576,180012769686,2018,Altos,PI,23.0,F,1,1,,,Altos,407.0,561.3,464.1,395.9,240.0
4622206,180012703797,2018,Altos,PI,23.0,M,2,2,Altos,2.0,Altos,,,,,
4622791,180013464660,2018,Altos,PI,21.0,F,1,1,,,Altos,408.3,510.6,367.8,435.1,400.0
4626124,180013014076,2018,Altos,PI,42.0,F,1,1,,,Altos,,,,,
4629610,180013013167,2018,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,469.0,547.9,406.1,626.7,500.0
4629612,180012792943,2018,Altos,PI,32.0,M,1,1,,,Altos,528.6,667.0,628.1,675.0,500.0
4637847,180013037191,2018,Altos,PI,26.0,M,1,1,,,Altos,418.4,637.0,476.0,548.2,520.0
4639718,180012493849,2018,Altos,PI,18.0,F,3,1,,,Altos,433.3,619.5,460.3,466.6,660.0
4642491,180012506148,2018,Altos,PI,18.0,F,3,1,,,Altos,373.2,493.9,445.0,429.5,520.0
4643861,180012402230,2018,Altos,PI,21.0,M,1,1,,,Altos,465.6,498.2,441.6,410.9,340.0
4649749,180013192786,2018,Altos,PI,22.0,F,1,1,,,Altos,,,,,
4649888,180012528568,2018,Altos,PI,17.0,F,3,1,,,Altos,440.8,422.9,497.5,489.3,400.0
4650967,180012476381,2018,Altos,PI,24.0,F,1,1,,,Altos,498.5,463.1,470.0,428.6,280.0
4654182,180013376700,2018,Altos,PI,25.0,M,1,1,,,Altos,390.4,455.2,398.0,514.2,380.0
4656380,180013116352,2018,Altos,PI,18.0,F,1,1,,,Altos,,,,,
4660513,180012605286,2018,Altos,PI,17.0,M,3,1,,,Altos,488.9,633.6,570.5,554.5,400.0
4666004,180012676187,2018,Altos,PI,29.0,F,1,1,,,Altos,,,,,
4667491,180012972477,2018,Altos,PI,18.0,F,1,1,,,Altos,538.7,570.3,406.8,569.1,480.0
4668266,180013033967,2018,Altos,PI,21.0,F,1,1,,,Altos,,,,,
4668654,180012632627,2018,Altos,PI,19.0,M,2,2,Altos,2.0,Altos,375.0,505.0,449.6,383.9,440.0
4675106,180013374131,2018,Altos,PI,20.0,F,1,1,,,Altos,386.0,467.8,394.4,466.2,320.0
4676739,180012672658,2018,Altos,PI,19.0,F,1,1,,,Altos,376.3,519.7,392.1,468.4,420.0
4692081,180013157160,2018,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,404.0,468.0,435.7,544.8,320.0
4692107,180012823603,2018,Altos,PI,33.0,F,2,2,Altos,2.0,Altos,438.9,500.5,446.4,462.3,540.0
4694661,180012609909,2018,Altos,PI,20.0,M,1,1,,,Altos,596.2,571.8,566.9,665.1,620.0
4701084,180012696592,2018,Altos,PI,19.0,M,4,1,,,Altos,,,,,
4715334,180012662943,2018,Altos,PI,17.0,M,2,4,Altos,4.0,Altos,574.1,594.2,577.0,496.7,340.0
4717291,180013345977,2018,Altos,PI,18.0,M,1,1,,,Altos,497.1,471.1,493.0,495.9,280.0
4722498,180012730736,2018,Altos,PI,22.0,M,1,1,,,Altos,586.3,623.4,563.3,497.8,520.0
4723461,180012381123,2018,Altos,PI,39.0,F,1,1,,,Altos,513.0,562.2,490.4,385.6,520.0
4724525,180012699409,2018,Altos,PI,16.0,M,3,1,,,Altos,464.2,447.3,422.0,463.0,280.0
4726404,180012905596,2018,Altos,PI,17.0,F,1,1,,,Altos,415.4,494.4,494.2,431.6,360.0
4726474,180012718105,2018,Altos,PI,18.0,M,2,1,,,Altos,458.3,541.1,374.6,584.7,360.0
4733241,180012727971,2018,Altos,PI,36.0,F,2,2,Altos,2.0,Altos,493.5,525.5,469.1,494.2,320.0
4735045,180012593872,2018,Altos,PI,18.0,F,1,1,,,Altos,,,,,
4740764,180012499547,2018,Altos,PI,24.0,M,2,2,Altos,2.0,Altos,,,,,
4749947,180012578514,2018,Altos,PI,29.0,M,1,1,,,Altos,422.3,562.9,512.7,460.7,0.0
4754298,180012691238,2018,Altos,PI,25.0,M,1,1,,,Altos,,,,,
4755865,180012689766,2018,Altos,PI,26.0,F,1,1,,,Altos,,,,,
4764242,180012712824,2018,Altos,PI,20.0,F,1,1,,,Altos,,441.3,396.9,,480.0
4764945,180012716102,2018,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,451.1,456.0,491.4,418.8,460.0
4768504,180012719412,2018,Altos,PI,38.0,F,1,1,,,Altos,440.5,619.4,565.1,409.9,540.0
4769725,180012793283,2018,Altos,PI,21.0,F,1,1,,,Altos,501.2,422.9,443.4,492.5,360.0
4769773,180012529982,2018,Altos,PI,20.0,F,1,1,,,Altos,525.4,614.7,580.9,612.9,720.0
4770146,180012852765,2018,Altos,PI,24.0,F,1,1,,,Altos,438.6,600.1,543.0,653.8,360.0
4770811,180013379108,2018,Altos,PI,27.0,F,1,1,,,Altos,613.4,623.0,492.4,540.0,600.0
4771932,180013382418,2018,Altos,PI,33.0,F,1,1,,,Altos,600.6,589.2,498.3,421.5,360.0
4773897,180012663917,2018,Altos,PI,23.0,F,1,1,,,Altos,424.7,408.2,518.0,456.7,360.0
4776915,180013248864,2018,Altos,PI,48.0,F,1,1,,,Altos,,,,,
4777065,180012524079,2018,Altos,PI,18.0,F,1,1,,,Altos,,,,,
4777537,180012730072,2018,Altos,PI,26.0,F,1,1,,,Altos,576.3,653.3,603.0,727.8,620.0
4777870,180013254669,2018,Altos,PI,23.0,F,4,1,,,Altos,,,,,
4779145,180012493463,2018,Altos,PI,20.0,F,1,1,,,Altos,439.2,541.3,460.1,435.3,640.0
4784629,180013258039,2018,Altos,PI,24.0,F,1,1,,,Altos,491.8,619.6,555.9,401.6,360.0
4785658,180012828852,2018,Altos,PI,19.0,F,1,1,,,Altos,420.1,441.3,433.6,460.9,580.0
4792788,180012970794,2018,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,383.5,554.9,396.4,496.1,280.0
4798598,180012560184,2018,Altos,PI,25.0,F,1,1,,,Altos,468.2,585.9,546.3,438.9,520.0
4802698,180013102920,2018,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,387.8,451.7,475.4,466.2,320.0
4804696,180012985898,2018,Altos,PI,24.0,M,1,1,,,Altos,,,,,
4811410,180012647987,2018,Altos,PI,26.0,M,1,1,,,Altos,438.3,603.5,483.4,488.6,440.0
4811690,180012654584,2018,Altos,PI,34.0,F,1,1,,,Altos,449.7,553.0,482.0,387.7,440.0
4812489,180012684417,2018,Altos,PI,18.0,M,2,2,São João da Serra,2.0,Altos,417.2,495.0,385.0,437.3,520.0
4813639,180012990792,2018,Altos,PI,25.0,F,1,1,,,Altos,460.1,614.4,546.8,590.8,480.0
4814498,180012642285,2018,Altos,PI,21.0,M,1,1,,,Altos,409.6,486.9,434.4,500.6,280.0
4820219,180013146718,2018,Altos,PI,16.0,F,3,1,,,Altos,413.0,427.4,522.0,513.7,540.0
4821323,180013511899,2018,Altos,PI,25.0,F,1,1,,,Altos,409.9,413.9,452.2,489.2,540.0
4824941,180013709704,2018,Altos,PI,18.0,F,1,1,,,Altos,450.1,496.2,501.5,442.6,540.0
4827264,180013033107,2018,Altos,PI,27.0,M,1,1,,,Altos,,,,,
4833489,180013169606,2018,Altos,PI,32.0,M,2,2,Altos,2.0,Altos,446.0,497.2,475.2,494.5,300.0
4836511,180012869443,2018,Altos,PI,20.0,F,1,1,,,Altos,,,,,
4840833,180012794116,2018,Altos,PI,20.0,F,1,1,,,Altos,483.5,587.6,534.7,434.7,320.0
4842095,180013183688,2018,Altos,PI,15.0,F,3,1,,,Altos,470.0,597.1,538.0,448.0,600.0
4842778,180012760315,2018,Altos,PI,25.0,M,1,1,,,Altos,548.2,650.0,614.2,563.8,740.0
4856620,180013187152,2018,Altos,PI,20.0,F,1,1,,,Altos,,,,,
4859766,180012747134,2018,Altos,PI,19.0,F,1,1,,,Altos,,,,,
4867628,180013323093,2018,Altos,PI,20.0,M,1,1,,,Altos,430.8,659.7,678.5,638.1,600.0
4868611,180013029150,2018,Altos,PI,18.0,F,2,2,Campo Maior,2.0,Campo Maior,,,,,
4871958,180012770383,2018,Altos,PI,15.0,F,3,1,,,Altos,527.2,635.7,560.8,622.9,920.0
4876057,180012777584,2018,Altos,PI,21.0,F,2,2,Altos,2.0,Altos,,,,,
